application_status,license_type,APPLICATION_CLASSIFICATION,APPLICATION_CLASSIFICATION-1,APPLICATION_CLASSIFICATION-2,APPROVED_LICENSE_TYPE,Approved_License_Stages,commence_operations_date,lic_status,license_number,business_name,establishment_city,establishment_zipcode,BUSINESS_EMAIL,BUSINESS_PHONE,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,EIN_TIN,APPLICATION_NUMBER,SUBMITTED_DATE,FIRST_COMPLIANCE_REVIEW_DATE,LIC_FEE_PAYMENT_SUBMITTED_DATE,PRIORITY,FEE_WAIVER_REQUEST,FEE_WAIVER_EE_OR_SE_NUMBER,EE_PRIORITY_STATUS,EE_PRIORITY_NUMBER_FROM_ACCOUNT,EE_PRIORITY_NUMBER_FROM_APPLICATION,RMD_PRIORITY_STATUS,RMD_PRIORITY_NUMBER_FROM_ACCOUNT,RMD_PRIORITY_NUMBER_FROM_APPLICATION,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,APPLICATION_CREATED_DATE,CNB_DEEMED_COMPLETE_DATE,APPLICATION_APPROVED_DATE,LIC_START_DATE,LIC_EXPIRATION_DATE,PMT_AMOUNT,LIC_FEE_AMOUNT,ZIP,Town,county,county_lat,county_long,Region,ESTABLISHMENT_ADDRESS_2,establishment_state,latitude,longitude,APPROVED_SE_NUMBER,CCCLastUpdated
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,7/24/2020,COMPLETE,MR282801,"Fidelity Wellness Center, Inc.",Rockland,2370,fidelitywellnesscenterinc@gmail.com,978-876-1531,38 Church Street,,Winchester,MA,1890,POINT (-70.818958 41.978877),POINT (-70.910635 42.1609130),38 Church Street,,Winchester,MA,1890,82-5058119,MRN282801,Mon Sep 23 2019 22:34:48 GMT-0400 (Eastern Daylight Time),Thu Sep 05 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Mar 17 2020 10:31:21 GMT-0400 (Eastern Daylight Time),TRUE,,,,,,APPROVED,RP201987,RP201987,Not a DBE,,,Thu Jul 09 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Jun 21 2019 10:35:32 GMT-0400 (Eastern Daylight Time),Mon Oct 07 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 16 2020 15:34:31 GMT-0500 (Eastern Standard Time),Thu Mar 07 2024 03:00:00 GMT-0500 (Eastern Standard Time),Mon Mar 17 2025 04:00:00 GMT-0400 (Eastern Daylight Time),300,10000,2370,Rockland,Plymouth,41.978877,-70.818958,Southeast and Cape,N/A,MA,42.160913,-70.910636,,3/22/2024
APPROVED,Marijuana Delivery Operator Pre-Certification,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5860,Relevant Energy Concepts LLC,N/A,N/A,relevantenergyconcept@gmail.com,413-693-6573,1833 Roosevelt Avenue,,Springfield,MA,1109,,,1833 Roosevelt Avenue,,Springfield,MA,1109,85-2318289,PMDA5860,Mon Jun 14 2021 12:13:04 GMT-0400 (Eastern Daylight Time),Fri Jun 11 2021 15:41:02 GMT-0400 (Eastern Daylight Time),,TRUE,,EE202251,APPROVED,EE202251,,,,,Not a DBE,,,,Fri Jun 04 2021 13:54:18 GMT-0400 (Eastern Daylight Time),Tue Jun 29 2021 14:05:43 GMT-0400 (Eastern Daylight Time),Tue Jun 29 2021 14:05:54 GMT-0400 (Eastern Daylight Time),Tue Jun 29 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 29 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,,3/22/2024
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MP282127,"Page Cultivate, LLC",Springfield,1104,pagecultivatellc@gmail.com,413-263-6149,"299 Page Boulevard, Lot 2",,Springfield,MA,1104,POINT (-72.571312 42.12756),POINT (-72.55977 42.1338130),89 Guion Street,,Springfield,MA,1104,86-2238355,MPN282127,Mon Dec 06 2021 10:28:11 GMT-0500 (Eastern Standard Time),Wed Nov 03 2021 15:52:25 GMT-0400 (Eastern Daylight Time),,,no,,,,,,,,Not a DBE,,,,Fri Oct 01 2021 16:48:29 GMT-0400 (Eastern Daylight Time),Fri Dec 17 2021 10:05:50 GMT-0500 (Eastern Standard Time),Thu Mar 10 2022 13:51:56 GMT-0500 (Eastern Standard Time),,,1500,,1104,Springfield,Hampden,42.12756,-72.571312,Western MA,N/A,MA,42.133813,-72.55977,,3/22/2024
APPROVED,Marijuana Courier,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,COMMENCE OPS,COMMENCE OPS,9/1/2021,COMPLETE,DO100105,Treevit LLC,Athol,1331,treevitllc@gmail.com,413-219-6716,129 Moxon St,,Springfield,MA,1151,POINT (-71.840209 42.329642),,129 Moxon St,,Springfield,MA,1151,84-2597298,DOA100105,Tue Jul 21 2020 17:11:22 GMT-0400 (Eastern Daylight Time),Tue Jul 21 2020 16:55:01 GMT-0400 (Eastern Daylight Time),Wed Oct 14 2020 13:19:08 GMT-0400 (Eastern Daylight Time),,,,,,,,,,Not a DBE,,,Thu Aug 12 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 02 2020 13:02:58 GMT-0400 (Eastern Daylight Time),Fri Aug 14 2020 12:35:48 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 14:47:29 GMT-0400 (Eastern Daylight Time),Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Tue Jan 21 2025 03:00:00 GMT-0500 (Eastern Standard Time),,5000,1331,Athol,Worcester,42.329642,-71.840209,Western MA,,MA,,,SE303820,3/22/2024
REOPENED,Marijuana Cultivator,Expedited Review - DBE Status,Expedited,DBE Status,IN PROCESS,IN PROCESS,,INCOMPLETE,MC283469,Kraft King Ltd.,Holyoke,1040,kcraddock@greengrab.biz,413-391-6953,620 Beaulieu Street,,Holyoke,MA,1040,POINT (-72.571312 42.12756),,620 Beaulieu Street,,Holyoke,MA,1040,86-2536644,MCN283469,Sun Jun 27 2021 21:04:46 GMT-0400 (Eastern Daylight Time),Tue Jul 27 2021 14:57:01 GMT-0400 (Eastern Daylight Time),,,no,,,,,,,,Minority-Owned Business,Indoor,"Tier 01: up to 5,000 square feet",,Tue Apr 06 2021 13:03:00 GMT-0400 (Eastern Daylight Time),,,,,200,,1040,Holyoke,Hampden,42.12756,-72.571312,Western MA,,MA,,,,3/22/2024
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC283745,"Lifted Genetics, INC",Hopedale,1747,dave@liftedgenetics.com,774-217-9567,42 Holliston St,,Medway,MA,2053,POINT (-71.840209 42.329642),POINT (-71.516673 42.1049080),42 Holliston St,,Medway,MA,2053,83-4383350,MCN283745,Wed Feb 15 2023 10:30:15 GMT-0500 (Eastern Standard Time),Tue Nov 29 2022 10:11:18 GMT-0500 (Eastern Standard Time),Tue Oct 17 2023 17:01:24 GMT-0400 (Eastern Daylight Time),,no,,,,,,,,Not a DBE,Indoor,"Tier 01: up to 5,000 square feet",,Mon Jun 06 2022 17:27:07 GMT-0400 (Eastern Daylight Time),Fri Feb 24 2023 10:27:26 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 15:12:42 GMT-0400 (Eastern Daylight Time),Tue Oct 17 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Oct 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),200,1250,1747,Hopedale,Worcester,42.329642,-71.840209,Central MA,N/A,MA,42.104908,-71.516674,,3/22/2024
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,10/31/2022,COMPLETE,MC282148,Impressed LLC,Hanson,2341,Shahram@impressedma.com,617-331-9748,15 Commercial Waye,,Hanson,MA,2341,POINT (-70.818958 41.978877),POINT (-70.904548 42.0518429),10 Stonegate Lane,,Dover,MA,2030,83-4651822,MCN282148,Tue Jun 02 2020 10:48:26 GMT-0400 (Eastern Daylight Time),Thu Feb 20 2020 00:00:00 GMT-0500 (Eastern Standard Time),Tue Sep 29 2020 15:20:42 GMT-0400 (Eastern Daylight Time),,,,,,,,,,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",Thu Apr 07 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Tue May 14 2019 10:15:01 GMT-0400 (Eastern Daylight Time),Fri Jun 12 2020 08:10:22 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:10:25 GMT-0400 (Eastern Daylight Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Nov 11 2024 03:00:00 GMT-0500 (Eastern Standard Time),600,5000,2341,Hanson,Plymouth,41.978877,-70.818958,Southeast and Cape,N/A,MA,42.051843,-70.904548,,3/22/2024
APPROVED,Marijuana Delivery Operator Pre-Certification,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5783,"DB Delivery MA, LLC",N/A,N/A,Ericca@TryDoobie.com,888-836-6243,6 Liberty Square,#2288,Boston,MA,2109,,,6 Liberty Square,#2288,Boston,MA,2109,85-1582293,PMDA5783,Thu Jun 10 2021 17:26:34 GMT-0400 (Eastern Daylight Time),Thu Jun 10 2021 14:41:05 GMT-0400 (Eastern Daylight Time),,TRUE,,EE202017,APPROVED,EE202017,,,,,Not a DBE,,,,Thu May 27 2021 18:31:22 GMT-0400 (Eastern Daylight Time),,Tue Jun 29 2021 13:59:04 GMT-0400 (Eastern Daylight Time),Tue Jun 29 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 29 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,,3/22/2024
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,3/27/2020,COMPLETE,MR281637,"The Verb is Herb, LLC.",Easthampton,1027,williamcharleshartley@yahoo.com,860-803-3675,7 4 Cottage St,,Easthampton,MA,1027,POINT (-72.62073 42.322256),POINT (-72.665986 42.2644019),74 Cottage St.,,Easthampton,MA,1027,83-0974110,MRN281637,Mon Sep 24 2018 22:52:34 GMT-0400 (Eastern Daylight Time),Fri Sep 14 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Sat Dec 15 2018 15:19:03 GMT-0500 (Eastern Standard Time),,,,,,,,,,Not a DBE,,,Thu Feb 06 2020 03:00:00 GMT-0500 (Eastern Standard Time),Sat Jun 23 2018 11:59:51 GMT-0400 (Eastern Daylight Time),Wed Sep 26 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Dec 14 2018 12:02:47 GMT-0500 (Eastern Standard Time),Thu Feb 08 2024 03:00:00 GMT-0500 (Eastern Standard Time),Wed Feb 12 2025 03:00:00 GMT-0500 (Eastern Standard Time),300,5000,1027,Easthampton,Hampshire,42.322256,-72.62073,Western MA,N/A,MA,42.264402,-72.665986,,3/22/2024
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR284254,Greener World Inc.,Holyoke,1040,greenerworldincholyoke@gmail.com,508-843-2990,620 Beaulieu St,,Holyoke,MA,1040,POINT (-72.571312 42.12756),POINT (-72.616309 42.1928010),620 Beaulieu St,,Holyoke,MA,1040,86-1378500,MRN284254,Wed Mar 23 2022 18:02:30 GMT-0400 (Eastern Daylight Time),Fri Jul 09 2021 16:08:32 GMT-0400 (Eastern Daylight Time),,,no,,,,,,,,Woman-Owned Business,,,,Wed May 19 2021 15:03:14 GMT-0400 (Eastern Daylight Time),Fri Apr 08 2022 09:29:38 GMT-0400 (Eastern Daylight Time),Thu Jul 14 2022 12:02:21 GMT-0400 (Eastern Daylight Time),,,1500,,1040,Holyoke,Hampden,42.12756,-72.571312,Western MA,N/A,MA,42.192801,-72.61631,,3/22/2024
APPROVED,Marijuana Transporter with Other Existing ME License,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MX281410,Meed Cannabis LLC,Great Barrington,1230,meedcannabis@gmail.com,617-953-8206,964 Main Street,,Great Barrington,MA,1230,POINT (-73.209889 42.396128),POINT (-73.364301 42.1686029),"831 Beacon Street, #271",,Newton Center,MA,2459,87-1159574,MXN281410,Thu Sep 22 2022 09:18:37 GMT-0400 (Eastern Daylight Time),Thu Jun 23 2022 10:48:03 GMT-0400 (Eastern Daylight Time),,,no,,,,,,,,Not a DBE,,,,Mon May 16 2022 15:44:10 GMT-0400 (Eastern Daylight Time),Fri Oct 07 2022 11:47:29 GMT-0400 (Eastern Daylight Time),Thu Dec 08 2022 14:44:58 GMT-0500 (Eastern Standard Time),Thu Sep 21 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Sep 21 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1000,5000,1230,Great Barrington,Berkshire,42.396128,-73.209889,Western MA,Parcel B,MA,42.168603,-73.364302,,3/22/2024
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,9/29/2022,COMPLETE,MP282013,"LC Square, LLC.",Adams,1220,art@lcsquare.net,617-712-8884,14 Fox Hill Drive,,Natick,MA,1760,POINT (-73.209889 42.396128),POINT (-73.109057 42.6549059),14 Fox Hill Drive,,Natick,MA,1760,83-0683727,MPN282013,Sat Jan 23 2021 18:29:52 GMT-0500 (Eastern Standard Time),Thu Jan 21 2021 13:47:23 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Not a DBE,,,Thu Jun 09 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jan 16 2021 18:38:03 GMT-0500 (Eastern Standard Time),Fri Feb 19 2021 12:56:28 GMT-0500 (Eastern Standard Time),Fri Apr 16 2021 13:55:17 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Aug 13 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500,10000,1220,Adams,Berkshire,42.396128,-73.209889,Western MA,N/A,MA,42.654906,-73.109057,,3/22/2024
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,9/22/2023,COMPLETE,MC281903,"15 Arch, LLC",Greenfield,1301,JDHadden@gmail.com,781-910-7566,15 Arch St,,Greenfield,MA,1301,POINT (-72.573941 42.587072),POINT (-72.604956 42.5924679),10 Woodlawn Ave,,Needham,MA,2492,83-2785238,MCN281903,Fri May 15 2020 14:08:44 GMT-0400 (Eastern Daylight Time),Mon Dec 09 2019 00:00:00 GMT-0500 (Eastern Standard Time),Wed Jan 06 2021 11:30:30 GMT-0500 (Eastern Standard Time),,,,,,,,,,Not a DBE,Indoor,"Tier 01: up to 5,000 square feet",Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Fri Jan 04 2019 12:44:17 GMT-0500 (Eastern Standard Time),Thu May 21 2020 13:24:53 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:01:48 GMT-0400 (Eastern Daylight Time),Thu Jan 11 2024 03:00:00 GMT-0500 (Eastern Standard Time),Tue Jan 21 2025 03:00:00 GMT-0500 (Eastern Standard Time),200,1250,1301,Greenfield,Franklin,42.587072,-72.573941,Western MA,N/A,MA,42.592468,-72.604956,,3/22/2024
APPROVED,Marijuana Cultivator,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC283393,"Bada Bloom!, Inc.",Tyngsborough,1879,mmarinaro@badabloomcannabis.com,978-995-9625,44 Old Tyng Road,Building #3,Tyngsborough,MA,1879,POINT (-71.275566 42.459085),POINT (-71.412477 42.6645290),8 Marion Street,Unit 1,Natick,MA,1760,85-1307071,MCN283393,Thu Sep 30 2021 14:52:43 GMT-0400 (Eastern Daylight Time),Wed Oct 06 2021 16:47:32 GMT-0400 (Eastern Daylight Time),Wed Dec 15 2021 13:17:27 GMT-0500 (Eastern Standard Time),,yes,SE304844,,,,,,,Not a DBE,Indoor,"Tier 01: up to 5,000 square feet",,Sun Feb 28 2021 15:20:01 GMT-0500 (Eastern Standard Time),Fri Oct 08 2021 11:33:01 GMT-0400 (Eastern Daylight Time),Thu Nov 18 2021 14:34:00 GMT-0500 (Eastern Standard Time),Thu Nov 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Fri Dec 15 2023 03:00:00 GMT-0500 (Eastern Standard Time),,625,1879,Tyngsboro,Middlesex,42.459085,-71.275566,,Building #3,MA,42.664529,-71.412478,SE304844,3/22/2024
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281543,4bros Inc,Holyoke,1040,4brosmass@gmail.com,518-224-4772,630 Beaulieu Street,,Holyoke,MA,1040,POINT (-72.571312 42.12756),POINT (-72.617036 42.1921979),630 Beaulieu Street,,Holuoke,MA,1040,82-2287373,MPN281543,Tue Sep 15 2020 13:07:31 GMT-0400 (Eastern Daylight Time),Tue Jan 07 2020 00:00:00 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Minority-Owned Business | Not a DBE,,,,Mon Nov 26 2018 09:58:38 GMT-0500 (Eastern Standard Time),Thu Sep 17 2020 10:53:25 GMT-0400 (Eastern Daylight Time),Tue Jan 05 2021 16:09:50 GMT-0500 (Eastern Standard Time),Fri Jul 16 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Nov 14 2022 03:00:00 GMT-0500 (Eastern Standard Time),300,10000,1040,Holyoke,Hampden,42.12756,-72.571312,Western MA,N/A,MA,42.192198,-72.617037,,3/22/2024
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5849,Cannvas LLC,N/A,N/A,1972steveb@gmail.com,781-783-2223,1400 Brayton Point Road,,Somerset,MA,2725,,,33 Wales Ave,,Avon,MA,2322,87-1991297,PMDA5849,Thu Aug 12 2021 13:13:27 GMT-0400 (Eastern Daylight Time),Thu Aug 12 2021 23:04:44 GMT-0400 (Eastern Daylight Time),,,,SE304857,,,,,,,Not a DBE,,,,Wed Jun 02 2021 08:49:12 GMT-0400 (Eastern Daylight Time),Mon Aug 30 2021 08:13:57 GMT-0400 (Eastern Daylight Time),Mon Aug 30 2021 08:14:06 GMT-0400 (Eastern Daylight Time),Mon Aug 30 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Aug 30 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,,3/22/2024
APPROVED,Marijuana Cultivator,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MC281629,"HOLYOKE GREEN GROWERS, LLC.",Holyoke,1040,holyokegreengrowers@gmail.com,413-883-9862,60 Jackson St.,,Holyoke,MA,1040,POINT (-72.571312 42.12756),POINT (-72.614537 42.1958600),275 sargent st.,,Holyoke,MA,1040,82-5257334,MCN281629,Mon Jan 24 2022 12:39:16 GMT-0500 (Eastern Standard Time),Tue Dec 15 2020 10:45:45 GMT-0500 (Eastern Standard Time),,TRUE,yes,EE202034,APPROVED,EE202034,EE202034,,,,Not a DBE,Indoor,"Tier 04: 20,001 to 30,000 sq. ft",,Wed Jul 25 2018 16:50:29 GMT-0400 (Eastern Daylight Time),Fri Dec 03 2021 11:40:30 GMT-0500 (Eastern Standard Time),Mon Feb 14 2022 16:16:55 GMT-0500 (Eastern Standard Time),,,,,1040,Holyoke,Hampden,42.12756,-72.571312,Western MA,N/A,MA,42.19586,-72.614538,,3/22/2024
APPROVED,Marijuana Courier,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,DO100179,"ON ROOT, LLC",Lynn,1902,team@onroot.io,978-239-8497,82 SANDERSON AVENUE,SUITE 122B,LYNN,MA,1902,POINT (-70.970827 42.635475),,105 UNION STREET,,EVERETT,MA,2149,35-2738465,DOA100179,Tue May 30 2023 18:29:14 GMT-0400 (Eastern Daylight Time),Thu Apr 27 2023 13:43:31 GMT-0400 (Eastern Daylight Time),,,,SE305692,,,,,,,Minority-Owned Business,,,,Wed Apr 12 2023 04:01:38 GMT-0400 (Eastern Daylight Time),Fri Jun 16 2023 13:46:35 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 11:26:02 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Aug 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,,1902,Lynn,Essex,42.635475,-70.970827,Northeast,,MA,,,SE305692,3/22/2024
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283558,"Lifted Luxury, Inc",Millville,1529,CASSY.HENEAULT@GMAIL.COM,401-636-8186,615 Adams Street,,Dorchester,MA,2122,POINT (-71.840209 42.329642),POINT (-71.581481 42.024445),100 HARTFORD AVE #3305-09,,PROVIDENCE,RI,2909,85-2650668,MRN283558,Fri Nov 13 2020 12:42:39 GMT-0500 (Eastern Standard Time),Thu Oct 29 2020 11:39:42 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,Woman-Owned Business,,,,Tue May 26 2020 10:50:54 GMT-0400 (Eastern Daylight Time),Fri Nov 20 2020 09:46:55 GMT-0500 (Eastern Standard Time),Thu Jan 14 2021 15:35:40 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Mar 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500,10000,1529,Millville,Worcester,42.329642,-71.840209,Central MA,N/A,MA,42.024445,-71.581482,,3/22/2024
APPROVED,Marijuana Delivery Operator,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MD1326,"M2B Home Delivery, Inc.",Greenfield,1301,adamjprovost@gmail.com,413-530-8325,139 Silvio O Conte Drive,,Greenfield,MA,1301,POINT (-72.573941 42.587072),,312 Davis St,,Greenfield,MA,1301,88-3218696,MDA1326,Wed Apr 12 2023 16:40:13 GMT-0400 (Eastern Daylight Time),Thu Mar 09 2023 16:30:07 GMT-0500 (Eastern Standard Time),,,,SE305884,,,,,,,Not a DBE,,,,Wed Jan 04 2023 09:08:50 GMT-0500 (Eastern Standard Time),Fri Apr 21 2023 10:22:20 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 11:31:51 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jun 08 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,,1301,Greenfield,Franklin,42.587072,-72.573941,Western MA,,MA,,,SE305884,3/22/2024
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5795,Tranquil Valley Delivery Service LLC,N/A,N/A,morriss@emeraldriver.com,413-535-0621,127 Saint Kolbe Dr,,Holyoke,MA,1040,,,127 Saint Kolbe Dr,,Holyoke,MA,1040,87-1932469,PMDA5795,Fri Aug 13 2021 17:42:36 GMT-0400 (Eastern Daylight Time),Mon Aug 09 2021 16:12:33 GMT-0400 (Eastern Daylight Time),,,,SE304495,,,,,,,Not a DBE,,,,Fri May 28 2021 08:20:43 GMT-0400 (Eastern Daylight Time),Fri Aug 27 2021 11:56:40 GMT-0400 (Eastern Daylight Time),Mon Aug 30 2021 11:56:51 GMT-0400 (Eastern Daylight Time),Mon Aug 30 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Aug 30 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,SE304495,3/22/2024
APPROVED,Marijuana Cultivator,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,COMMENCE OPS,COMMENCE OPS,3/30/2022,COMPLETE,MC283300,"Paper Crane Provisions, LLC",Hubbardston,1730,cccapplication@papercranecannabis.com,617-530-0357,56 Gardner Rd.,Suite D,Hubbardston,MA,1452,POINT (-71.275566 42.459085),POINT (-72.011972 42.4901899),2 Pine St,,Bedford,MA,1730,84-2709379,MCN283300,Wed Mar 10 2021 10:01:40 GMT-0500 (Eastern Standard Time),Tue Mar 09 2021 16:39:08 GMT-0500 (Eastern Standard Time),Mon May 17 2021 13:56:46 GMT-0400 (Eastern Daylight Time),,yes,SE303555,,,,,,,Disability-Owned Business,Outdoor,"Tier 06: 40,001 to 50,000 sq. ft",Fri Sep 17 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 14 2021 13:36:09 GMT-0500 (Eastern Standard Time),Fri Apr 02 2021 10:56:38 GMT-0400 (Eastern Daylight Time),Thu May 13 2021 12:33:59 GMT-0400 (Eastern Daylight Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Fri May 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,6250,1730,Bedford,Middlesex,42.459085,-71.275566,Northeast,Suite D,MA,42.49019,-72.011972,SE303555,3/22/2024
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284530,Valkyrie Cannabis Inc.,Great Barrington,1230,valkyrielicensing@gmail.com,631-276-4111,325 Stockbridge Rd.,,Great Barrington,MA,1230,POINT (-73.209889 42.396128),POINT (-73.346320 42.2110770),41 Meeting House Lane,,Southampton,NY,11968,85-0492199,MRN284530,Wed Apr 27 2022 16:05:14 GMT-0400 (Eastern Daylight Time),Fri Feb 11 2022 14:55:19 GMT-0500 (Eastern Standard Time),Thu Jul 14 2022 14:14:53 GMT-0400 (Eastern Daylight Time),,no,,,,,,,,"Lesbian, Gay, Bisexual, and Transgender Owned Business",,,,Fri Dec 03 2021 10:35:15 GMT-0500 (Eastern Standard Time),Fri May 06 2022 10:40:39 GMT-0400 (Eastern Daylight Time),Thu Jul 14 2022 11:56:23 GMT-0400 (Eastern Daylight Time),Thu Jul 14 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Jul 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),1500,10000,1230,Great Barrington,Berkshire,42.396128,-73.209889,Western MA,N/A,MA,42.211077,-73.34632,,3/22/2024
