application_status,license_type,APPLICATION_CLASSIFICATION,APPLICATION_CLASSIFICATION-1,APPLICATION_CLASSIFICATION-2,APPROVED_LICENSE_TYPE,Approved_License_Stages,commence_operations_date,lic_status,license_number,business_name,establishment_city,establishment_zipcode,BUSINESS_EMAIL,BUSINESS_PHONE,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,EIN_TIN,APPLICATION_NUMBER,SUBMITTED_DATE,FIRST_COMPLIANCE_REVIEW_DATE,LIC_FEE_PAYMENT_SUBMITTED_DATE,PRIORITY,FEE_WAIVER_REQUEST,FEE_WAIVER_EE_OR_SE_NUMBER,EE_PRIORITY_STATUS,EE_PRIORITY_NUMBER_FROM_ACCOUNT,EE_PRIORITY_NUMBER_FROM_APPLICATION,RMD_PRIORITY_STATUS,RMD_PRIORITY_NUMBER_FROM_ACCOUNT,RMD_PRIORITY_NUMBER_FROM_APPLICATION,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,APPLICATION_CREATED_DATE,CNB_DEEMED_COMPLETE_DATE,APPLICATION_APPROVED_DATE,LIC_START_DATE,LIC_EXPIRATION_DATE,PMT_AMOUNT,LIC_FEE_AMOUNT,ZIP,Town,county,county_lat,county_long,Region,ESTABLISHMENT_ADDRESS_2,establishment_state,latitude,longitude,APPROVED_SE_NUMBER,CCCLastUpdated
APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,5/20/2019,COMPLETE,MP281300,"Alternative Therapies Group, Inc.",Amesbury,1913,chris@atgma.org,617-549-8575,"24R Pleasant St, Unit 2",,Newburyport,MA,1950,POINT (-70.970827 42.635475),POINT (-70.906582 42.8546410),"24R Pleasant St, Unit 2",,Newburyport,MA,1950,46-2086314,MPN281300,Mon Jul 02 2018 09:21:22 GMT-0400 (Eastern Daylight Time),Thu May 10 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 26 2018 16:31:46 GMT-0400 (Eastern Daylight Time),TRUE,,,,,,APPROVED,RP201882,RPA201825,Not a DBE,,,Thu Dec 13 2018 03:00:00 GMT-0500 (Eastern Standard Time),Tue Apr 17 2018 13:22:31 GMT-0400 (Eastern Daylight Time),Thu Jul 05 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 26 2018 16:10:23 GMT-0400 (Eastern Daylight Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Nov 13 2024 03:00:00 GMT-0500 (Eastern Standard Time),300,5000,1913,Amesbury,Essex,42.635475,-70.970827,Northeast,N/A,MA,42.854641,-70.906583,,3/22/2024
PENDING,Marijuana Courier,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,IN PROCESS,IN PROCESS,,INCOMPLETE,DO100168,Mononc Labs LLC,Northampton,1060,mononclabsllc@gmail.com,774-274-6483,567 Pleasant St STE 8,,Brockton,MA,2301,POINT (-72.62073 42.322256),,567 Pleasant St STE 8,,Brockton,MA,2301,00-1436101,DOA100168,Tue Jun 20 2023 11:59:17 GMT-0400 (Eastern Daylight Time),Tue Jun 07 2022 13:38:14 GMT-0400 (Eastern Daylight Time),,,,SE303897,,,,,,,Not a DBE,,,,Wed Apr 13 2022 13:18:15 GMT-0400 (Eastern Daylight Time),,,,,,,1060,Northampton,Hampshire,42.322256,-72.62073,Western MA,,MA,,,SE303897,3/22/2024
REOPENED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,IN PROCESS,IN PROCESS,,INCOMPLETE,MC283751,Aura Cannabis Company LLC,Fall River,2721,coreylaw@aol.com,508-636-8861,83 Development Street,,Fall River,MA,2721,POINT (-71.102131 41.778329),,P.O. Box 3313,,Westport,MA,2790,83-3918824,MCN283751,Wed Jun 22 2022 15:39:55 GMT-0400 (Eastern Daylight Time),Fri Jul 01 2022 09:07:20 GMT-0400 (Eastern Daylight Time),,,no,,,,,,,,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",,Mon Jun 13 2022 13:46:14 GMT-0400 (Eastern Daylight Time),,,,,600,,2721,Fall River,Bristol,41.778329,-71.102131,Southeast and Cape,,MA,,,,3/22/2024
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,12/20/2021,COMPLETE,MR281308,JOLO CAN LLC,Chelsea,2150,gabriel@harborhousecollective.com,617-270-1096,80 Eastern Avenue,,Chelsea,MA,2150,POINT (-71.073493 42.334948),POINT (-71.023652 42.3899510),80 Eastern Avenue,,Chelsea,MA,2150,82-5438932,MRN281308,Fri Nov 15 2019 11:01:15 GMT-0500 (Eastern Standard Time),Mon Dec 17 2018 00:00:00 GMT-0500 (Eastern Standard Time),Thu Jan 09 2020 13:58:34 GMT-0500 (Eastern Standard Time),,,,,,,,,,Not a DBE,,,Thu Jul 15 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Apr 24 2018 10:16:31 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 11:27:45 GMT-0500 (Eastern Standard Time),Thu Feb 08 2024 03:00:00 GMT-0500 (Eastern Standard Time),Wed Feb 12 2025 03:00:00 GMT-0500 (Eastern Standard Time),300,10000,2150,Chelsea,Suffolk,42.334948,-71.073493,Metro Boston,N/A,MA,42.389951,-71.023653,,3/22/2024
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,11/1/2019,COMPLETE,MC281524,Theory Wellness Inc,Bridgewater,2324,nick@theorywellness.org,413-429-6472,1050 Elm St,,Bridgewater,MA,2324,POINT (-70.818958 41.978877),POINT (-71.063647 42.0795650),38 Montvale Ave,Suite 210,Stoneham,MA,2180,47-5615911,MCN281524,Fri Aug 31 2018 15:43:51 GMT-0400 (Eastern Daylight Time),Thu Aug 23 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Nov 06 2018 11:49:28 GMT-0500 (Eastern Standard Time),TRUE,,,,,,APPROVED,RP201916,RPA201916,Not a DBE,Indoor,"Tier 01: up to 5,000 square feet",Thu Apr 04 2019 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Jun 05 2018 08:23:22 GMT-0400 (Eastern Daylight Time),Thu Sep 06 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 01 2018 15:30:25 GMT-0400 (Eastern Daylight Time),Thu Oct 12 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Nov 09 2024 03:00:00 GMT-0500 (Eastern Standard Time),200,1250,2324,Bridgewater,Plymouth,41.978877,-70.818958,Southeast and Cape,N/A,MA,42.079565,-71.063647,,3/22/2024
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,5/11/2021,COMPLETE,MR282256,Green Stratus Corp,Brockton,2301,kinjal822@gmail.com,508-846-5941,15 Saw Mill Pond,,Canton,MA,2021,POINT (-70.818958 41.978877),POINT (-71.065623 42.0984410),15 Saw Mill Pond,,Canton,MA,2021,82-4944964,MRN282256,Fri Jan 31 2020 12:24:17 GMT-0500 (Eastern Standard Time),Mon Jan 06 2020 00:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,,,Not a DBE,,,Fri Apr 16 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jan 05 2019 17:25:52 GMT-0500 (Eastern Standard Time),Thu Mar 05 2020 00:00:00 GMT-0500 (Eastern Standard Time),Fri May 08 2020 14:19:09 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jun 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,10000,2301,Brockton,Plymouth,41.978877,-70.818958,Southeast and Cape,N/A,MA,42.098441,-71.065623,,3/22/2024
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,Priority,MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC282054,"Alternative Compassion Services, Inc.",Bridgewater,2066,swerther@acscompassion.com,508-356-5151,693 Elm Street,,Bridgewater,MA,2324,POINT (-70.818958 41.978877),POINT (-71.021432 41.9860630),693 Elm Street,,Bridgewater,MA,2324,46-2655758,MCN282054,Thu Jul 18 2019 17:45:38 GMT-0400 (Eastern Daylight Time),Fri Apr 12 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Dec 31 2019 09:42:33 GMT-0500 (Eastern Standard Time),TRUE,,,,,,APPROVED,RP201839,RP201839,Not a DBE,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,Mon Mar 25 2019 10:18:43 GMT-0400 (Eastern Daylight Time),Tue Jul 30 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Oct 10 2019 13:04:11 GMT-0400 (Eastern Daylight Time),Wed Jan 08 2020 03:00:00 GMT-0500 (Eastern Standard Time),Sat Jan 16 2021 03:00:00 GMT-0500 (Eastern Standard Time),400,2500,2066,Scituate,Plymouth,41.978877,-70.818958,Southeast and Cape,N/A,MA,41.986063,-71.021432,,3/22/2024
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC281757,"Whole Sun Farm, LLC",Dunstable,1827,jgath128@gmail.com,978-512-9902,48 Valley Street,,Dunstable,MA,1827,POINT (-71.275566 42.459085),POINT (-71.459789 42.6586560),48 Valley Street,,Dunstable,MA,1827,83-2139842,MCN281757,Wed Sep 11 2019 22:28:03 GMT-0400 (Eastern Daylight Time),Tue Mar 26 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 08 2020 12:39:26 GMT-0400 (Eastern Daylight Time),,,,,,,,,,Not a DBE,Outdoor,"Tier 01: up to 5,000 square feet",,Wed Oct 17 2018 11:43:15 GMT-0400 (Eastern Daylight Time),Wed Sep 18 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 11:31:35 GMT-0500 (Eastern Standard Time),Wed Apr 08 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Apr 17 2021 04:00:00 GMT-0400 (Eastern Daylight Time),100,625,1827,Dunstable,Middlesex,42.459085,-71.275566,Northeast,N/A,MA,42.658656,-71.459789,,3/22/2024
APPROVED,Marijuana Courier,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,COMMENCE OPS,COMMENCE OPS,9/13/2022,COMPLETE,DO100137,Healing Calyx LLC,Holyoke,1040,mortoll@healingcalyx.org,617-997-8542,380 Dwight Street,Suite 5,Holyoke,MA,1040,POINT (-72.571312 42.12756),,40 Rhodes Circle,,Hingham,MA,2043,82-3974166,DOA100137,Thu Nov 04 2021 13:31:46 GMT-0400 (Eastern Daylight Time),Thu Sep 30 2021 09:22:59 GMT-0400 (Eastern Daylight Time),,,,EE201902,,,,,,,Not a DBE,,,Thu Jun 09 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Apr 09 2021 14:22:18 GMT-0400 (Eastern Daylight Time),Fri Nov 05 2021 10:56:01 GMT-0400 (Eastern Daylight Time),Thu Jan 20 2022 15:37:53 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Apr 14 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,,1040,Holyoke,Hampden,42.12756,-72.571312,Western MA,,MA,,,,3/22/2024
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR284764,684 Center St. JP LLC,Boston,2130,ericlaw3@yahoo.com,617-256-6102,684 Centre Street,,Jamaica Plain,MA,2130,POINT (-71.073493 42.334948),POINT (-71.114001 42.3118520),116 Harvard Avenue,,Allston,MA,2134,88-1671498,MRN284764,Fri Feb 10 2023 14:48:34 GMT-0500 (Eastern Standard Time),Wed Dec 14 2022 09:03:05 GMT-0500 (Eastern Standard Time),,TRUE,yes,SE303621,,,EEA202112,,,,Not a DBE,,,,Tue Sep 20 2022 09:41:44 GMT-0400 (Eastern Daylight Time),Fri Feb 17 2023 14:13:02 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 14:22:02 GMT-0400 (Eastern Daylight Time),,,,,2130,Jamaica Plain,Suffolk,42.334948,-71.073493,,N/A,MA,42.311852,-71.114002,,3/22/2024
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,5/1/2023,COMPLETE,MR282084,BB Botanics LLC,Essex,1929,bbbotanics@gmail.com,781-760-0204,242 John Wise Avenue,,Essex,MA,1929,POINT (-70.970827 42.635475),POINT (-70.807472 42.653931),PO BOX 372,,Burlington,MA,1803,83-2541838,MRN282084,Wed Sep 16 2020 18:39:32 GMT-0400 (Eastern Daylight Time),Thu Sep 03 2020 14:38:48 GMT-0400 (Eastern Daylight Time),,,no,,,,,,,,Not a DBE,,,Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Nov 25 2018 21:00:55 GMT-0500 (Eastern Standard Time),Thu Sep 17 2020 11:29:34 GMT-0400 (Eastern Daylight Time),Thu Nov 19 2020 16:14:36 GMT-0500 (Eastern Standard Time),Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Dec 18 2024 03:00:00 GMT-0500 (Eastern Standard Time),1500,10000,1929,Essex,Essex,42.635475,-70.970827,Northeast,N/A,MA,42.653931,-70.807472,,3/22/2024
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,11/14/2022,COMPLETE,MR282757,Four Score Holdings LLC,Charlton,1507,daniel.fourscore@gmail.com,617-217-0456,144 Sturbridge Road,,Charlton,MA,1507,POINT (-71.840209 42.329642),POINT (-72.019810 42.1390839),144 Sturbridge,,Charlton,MA,1507,83-3664748,MRN282757,Tue Mar 10 2020 17:46:37 GMT-0400 (Eastern Daylight Time),Tue Feb 04 2020 00:00:00 GMT-0500 (Eastern Standard Time),Mon Oct 05 2020 12:17:38 GMT-0400 (Eastern Daylight Time),,,,,,,,,,Not a DBE,,,Thu Jul 14 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 05 2019 12:27:59 GMT-0400 (Eastern Daylight Time),Fri Mar 27 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 14:51:38 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Oct 15 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,10000,1507,Charlton,Worcester,42.329642,-71.840209,Central MA,N/A,MA,42.139084,-72.01981,,3/22/2024
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC283612,C3 Brands LLC,Orange,1364,austenwells@cannapyrealty.com,516-457-5032,"Lot 6E, R.W. Moore Drive",,Orange,MA,1364,POINT (-72.573941 42.587072),POINT (-72.254626 42.6099790),69 Hitchcock Lane,,Old Westbury,NY,11568,86-2225774,MCN283612,Thu Jan 06 2022 15:10:33 GMT-0500 (Eastern Standard Time),Thu Jan 06 2022 13:51:16 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Not a DBE | Veteran-Owned Business,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,Wed Sep 29 2021 17:41:45 GMT-0400 (Eastern Daylight Time),Fri Jan 14 2022 11:31:21 GMT-0500 (Eastern Standard Time),Thu Mar 10 2022 13:56:41 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),400,2500,1364,Orange,Franklin,42.587072,-72.573941,Western MA,N/A,MA,42.609979,-72.254626,,3/22/2024
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,4/11/2022,COMPLETE,MR282969,New Green LLC,Egremont,1258,devine.retail@gmail.com,518-821-5299,71 main Street,,South Egremont,MA,1258,POINT (-73.209889 42.396128),POINT (-73.249825 42.3057609),P.O. Box 22,,South Egremont,MA,1258,84-1895926,MRN282969,Fri Apr 10 2020 15:38:08 GMT-0400 (Eastern Daylight Time),Tue Feb 25 2020 00:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,,,Minority-Owned Business | Woman-Owned Business,,,Thu Feb 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Tue Sep 03 2019 12:12:56 GMT-0400 (Eastern Daylight Time),Tue May 26 2020 14:12:51 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 15:15:33 GMT-0400 (Eastern Daylight Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Nov 18 2024 03:00:00 GMT-0500 (Eastern Standard Time),1500,10000,1258,South Egremont,Berkshire,42.396128,-73.209889,,N/A,MA,42.305761,-73.249826,,3/22/2024
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC282161,Diem Orange LLC,Orange,1634,sgrant@publicpolicylaw.com,857-400-0898,75 North Main Street,#570,Randolph,MA,2368,,POINT (-72.289528 42.5543139),75 North Main Street,#570,Randolph,MA,2368,83-4503216,MCN282161,Wed Dec 11 2019 14:11:21 GMT-0500 (Eastern Standard Time),Tue Jun 18 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,TRUE,,,,,,,,RPA201948,Not a DBE,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,Tue May 21 2019 13:52:54 GMT-0400 (Eastern Daylight Time),Tue Dec 17 2019 00:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 07 2020 09:09:44 GMT-0500 (Eastern Standard Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jul 15 2024 04:00:00 GMT-0400 (Eastern Daylight Time),400,2500,,,,,,,N/A,MA,42.554314,-72.289528,,3/22/2024
APPROVED,Marijuana Cultivator,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,COMMENCE OPS,10/12/2023,COMPLETE,MC282190,"CNA Stores, Inc.",Amesbury,1913,rob@cnastores.com,781-589-3192,100 Main St.,,Amesbury,MA,1913,POINT (-70.970827 42.635475),POINT (-70.961347 42.8341300),100 Main St.,,Amesbury,MA,1913,83-1233238,MCN282190,Thu Dec 19 2019 10:23:47 GMT-0500 (Eastern Standard Time),Tue Dec 10 2019 00:00:00 GMT-0500 (Eastern Standard Time),Wed Jun 17 2020 10:57:03 GMT-0400 (Eastern Daylight Time),,,,,,,,,,Disability-Owned Business | Veteran-Owned Business,Indoor,"Tier 04: 20,001 to 30,000 sq. ft",Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 06 2019 17:12:08 GMT-0400 (Eastern Daylight Time),Wed Feb 12 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 09 2020 15:04:51 GMT-0400 (Eastern Daylight Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 19 2024 04:00:00 GMT-0400 (Eastern Daylight Time),600,20000,1913,Amesbury,Essex,42.635475,-70.970827,Northeast,N/A,MA,42.83413,-70.961347,,3/22/2024
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Two or More,Expedited,Two or More,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD6037,"Medicine Man Solutions, LLC",N/A,N/A,medicinemanwellnessma@gmail.com,508-958-0059,144 W Brittania St,,Taunton,MA,2780,,,PO Box 6045,,New Bedford,MA,2742,88-4482004,PMDA6037,Mon Aug 15 2022 16:31:46 GMT-0400 (Eastern Daylight Time),Wed Aug 17 2022 08:41:59 GMT-0400 (Eastern Daylight Time),,,,SE304323,,,,,,,Minority-Owned Business,,,,Tue Jul 26 2022 13:06:24 GMT-0400 (Eastern Daylight Time),Tue Aug 23 2022 13:16:30 GMT-0400 (Eastern Daylight Time),Tue Aug 23 2022 13:16:40 GMT-0400 (Eastern Daylight Time),Tue Aug 23 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Aug 23 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,SE304323,3/22/2024
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282903,"Heka, Inc.",Pittsfield,1201,mdupuis@hekainc.com,413-354-4352,745 East Street,,Pittsfield,MA,1201,POINT (-73.209889 42.396128),POINT (-73.239264 42.4498609),98 Sgt. TM Dion Way,,Westfield,MA,1085,32-0555210,MRN282903,Mon Nov 25 2019 14:32:49 GMT-0500 (Eastern Standard Time),Thu Sep 19 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,TRUE,,,,,,APPROVED,RP201937,RP201937,Not a DBE,,,,Tue Jul 30 2019 09:12:33 GMT-0400 (Eastern Daylight Time),Wed Nov 27 2019 00:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 07 2020 09:16:39 GMT-0500 (Eastern Standard Time),Thu Jun 09 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jun 19 2023 04:00:00 GMT-0400 (Eastern Daylight Time),300,10000,1201,Pittsfield,Berkshire,42.396128,-73.209889,Western MA,N/A,MA,42.449861,-73.239264,,3/22/2024
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP282026,Main Street Medicinals LLC,Tisbury,2568,noah@mainstreetcanna.com,617-894-1857,82 Wendell Avenue,,Pittsfield,MA,1201,POINT (-70.612681 41.414842),POINT (-70.612977 41.4466979),82 Wendell Avenue,,Pittsfield,MA,1201,84-3743268,MPN282026,Thu Mar 25 2021 15:22:45 GMT-0400 (Eastern Daylight Time),Wed Feb 24 2021 09:28:51 GMT-0500 (Eastern Standard Time),Mon Aug 09 2021 11:23:08 GMT-0400 (Eastern Daylight Time),,no,,,,,,,,Not a DBE,,,,Tue Feb 09 2021 20:14:20 GMT-0500 (Eastern Standard Time),Fri Apr 09 2021 10:08:56 GMT-0400 (Eastern Daylight Time),Thu May 13 2021 12:29:20 GMT-0400 (Eastern Daylight Time),Mon Aug 09 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Aug 09 2022 04:00:00 GMT-0400 (Eastern Daylight Time),1500,10000,2568,Vineyard Haven,Dukes,41.414842,-70.612681,,N/A,MA,41.446698,-70.612978,,3/22/2024
APPROVED,Marijuana Cultivator,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC282681,Sparkboro Corp.,Egremont,1258,SparkboroEgre@gmail.com,347-735-8010,17 Sky Farm Road,,Egremont,MA,1258,POINT (-73.209889 42.396128),POINT (-73.416677 42.1850980),180 Elm Street Suite I#340,,Pittsfield,MA,1201,84-2817307,MCN282681,Tue Aug 04 2020 12:48:57 GMT-0400 (Eastern Daylight Time),Wed Jul 08 2020 10:57:45 GMT-0400 (Eastern Daylight Time),Fri Nov 20 2020 15:40:08 GMT-0500 (Eastern Standard Time),,,,,,,,,,Minority-Owned Business,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,Thu Mar 05 2020 12:25:56 GMT-0500 (Eastern Standard Time),Thu Aug 06 2020 11:49:01 GMT-0400 (Eastern Daylight Time),Thu Nov 19 2020 16:23:37 GMT-0500 (Eastern Standard Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jul 13 2024 04:00:00 GMT-0400 (Eastern Daylight Time),400,2500,1258,South Egremont,Berkshire,42.396128,-73.209889,,N/A,MA,42.185098,-73.416677,,3/22/2024
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,11/4/2020,COMPLETE,MR282160,"The Botanist, Inc.",Worcester,1606,c.tolford@acreageholdings.com,207-232-3745,200 Portland Street,5th Floor,Boston,MA,2114,POINT (-71.840209 42.329642),POINT (-71.798843 42.3239459),200 Portland Street,5th Floor,Boston,MA,2114,47-3905518,MRN282160,Mon Feb 25 2019 14:54:26 GMT-0500 (Eastern Standard Time),Wed Jan 23 2019 00:00:00 GMT-0500 (Eastern Standard Time),,TRUE,,,,,,APPROVED,RP201860,RP201860,Not a DBE,,,Thu Oct 08 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Dec 10 2018 10:39:07 GMT-0500 (Eastern Standard Time),Wed May 15 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 15:52:57 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jul 22 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,10000,1606,Worcester,Worcester,42.329642,-71.840209,Central MA,N/A,MA,42.323946,-71.798843,,3/22/2024
APPROVED,Marijuana Product Manufacturer,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MP281904,"Paper Crane Provisions, LLC",Hubbardston,1452,cccapplication@papercranecannabis.com,617-530-0357,56 Gardner Rd,Suite B,Hubbardston,MA,1452,POINT (-71.840209 42.329642),POINT (-72.011972 42.4901899),2 Pine St,,Bedford,MA,1730,84-2709379,MPN281904,Mon Dec 14 2020 23:25:48 GMT-0500 (Eastern Standard Time),Mon Jul 13 2020 13:56:42 GMT-0400 (Eastern Daylight Time),,,yes,SE303555,,,,,,,Not a DBE,,,,Fri Jun 19 2020 23:36:38 GMT-0400 (Eastern Daylight Time),Thu Dec 17 2020 12:11:44 GMT-0500 (Eastern Standard Time),Thu Mar 11 2021 14:01:33 GMT-0500 (Eastern Standard Time),,,,,1452,Hubbardston,Worcester,42.329642,-71.840209,Central MA,Suite B,MA,42.49019,-72.011972,SE303555,3/22/2024
APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,11/1/2019,COMPLETE,MP281424,Theory Wellness Inc,Bridgewater,2324,nick@theorywellness.org,413-429-6472,1050 Elm St,,Bridgewater,MA,2324,POINT (-70.818958 41.978877),POINT (-71.063647 42.0795650),38 Montvale Ave,Suite 210,Stoneham,MA,2180,47-5615911,MPN281424,Fri Aug 31 2018 15:45:44 GMT-0400 (Eastern Daylight Time),Thu Aug 23 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Nov 06 2018 11:44:53 GMT-0500 (Eastern Standard Time),TRUE,,,,,,APPROVED,RP201916,RPA201916,Not a DBE,,,Thu Apr 04 2019 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jun 30 2018 12:41:11 GMT-0400 (Eastern Daylight Time),Thu Sep 06 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 01 2018 15:31:19 GMT-0400 (Eastern Daylight Time),Thu Oct 12 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Nov 09 2024 03:00:00 GMT-0500 (Eastern Standard Time),300,5000,2324,Bridgewater,Plymouth,41.978877,-70.818958,Southeast and Cape,N/A,MA,42.079565,-71.063647,,3/22/2024
