application_status,license_type,APPLICATION_CLASSIFICATION,APPLICATION_CLASSIFICATION-1,APPLICATION_CLASSIFICATION-2,APPROVED_LICENSE_TYPE,Approved_License_Stages,commence_operations_date,lic_status,license_number,business_name,establishment_city,establishment_zipcode,BUSINESS_EMAIL,BUSINESS_PHONE,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,EIN_TIN,APPLICATION_NUMBER,SUBMITTED_DATE,FIRST_COMPLIANCE_REVIEW_DATE,LIC_FEE_PAYMENT_SUBMITTED_DATE,PRIORITY,FEE_WAIVER_REQUEST,FEE_WAIVER_EE_OR_SE_NUMBER,EE_PRIORITY_STATUS,EE_PRIORITY_NUMBER_FROM_ACCOUNT,EE_PRIORITY_NUMBER_FROM_APPLICATION,RMD_PRIORITY_STATUS,RMD_PRIORITY_NUMBER_FROM_ACCOUNT,RMD_PRIORITY_NUMBER_FROM_APPLICATION,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,APPLICATION_CREATED_DATE,CNB_DEEMED_COMPLETE_DATE,APPLICATION_APPROVED_DATE,LIC_START_DATE,LIC_EXPIRATION_DATE,PMT_AMOUNT,LIC_FEE_AMOUNT,ZIP,Town,county,county_lat,county_long,Region,ESTABLISHMENT_ADDRESS_2,establishment_state,latitude,longitude,APPROVED_SE_NUMBER,CCCLastUpdated
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5852,Fuego Delivery LLC,N/A,N/A,desmond.hyde.fuego@gmail.com,774-488-4874,254 Newhill Avenue,,Somerset,MA,2726,,,254 Newhill Avenue,,Somerset,MA,2726,85-1253926,PMDA5852,Tue Jul 06 2021 18:53:17 GMT-0400 (Eastern Daylight Time),Tue Jul 06 2021 15:01:24 GMT-0400 (Eastern Daylight Time),,,,SE304230,,,,,,,Not a DBE,,,,Wed Jun 02 2021 16:24:29 GMT-0400 (Eastern Daylight Time),,Mon Jul 26 2021 10:37:23 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,SE304230,3/22/2024
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP282124,C3 Brands LLC,Orange,1364,austenwells@cannapyrealty.com,516-457-5032,"Lot 6E, R.W. Moore Drive",,Orange,MA,1364,POINT (-72.573941 42.587072),POINT (-72.254626 42.6099790),69 Hitchcock Lane,,Old Westbury,NY,11568,86-2225774,MPN282124,Fri Dec 17 2021 10:26:52 GMT-0500 (Eastern Standard Time),Thu Jan 06 2022 13:48:52 GMT-0500 (Eastern Standard Time),Thu Apr 14 2022 20:42:37 GMT-0400 (Eastern Daylight Time),,no,,,,,,,,Not a DBE,,,,Wed Sep 29 2021 18:58:22 GMT-0400 (Eastern Daylight Time),Fri Jan 14 2022 11:30:58 GMT-0500 (Eastern Standard Time),Thu Mar 10 2022 13:56:24 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500,10000,1364,Orange,Franklin,42.587072,-72.573941,Western MA,N/A,MA,42.609979,-72.254626,,3/22/2024
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC283502,"STANDISH GREEN GROUP, LLC",Lowell,1852,paul@martignetti.us,781-983-1404,663 Lawrence Street,,Lowell,MA,1852,POINT (-71.275566 42.459085),POINT (-71.303307 42.6323429),29 High Street,,Woburn,MA,1801,85-3994067,MCN283502,Wed Aug 25 2021 14:41:44 GMT-0400 (Eastern Daylight Time),Thu Jun 10 2021 11:01:16 GMT-0400 (Eastern Daylight Time),Mon Apr 04 2022 11:59:19 GMT-0400 (Eastern Daylight Time),,no,,,,,,,,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",,Fri Apr 30 2021 10:10:39 GMT-0400 (Eastern Daylight Time),Fri Sep 03 2021 10:41:46 GMT-0400 (Eastern Daylight Time),Thu Oct 14 2021 13:11:19 GMT-0400 (Eastern Daylight Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 04 2024 04:00:00 GMT-0400 (Eastern Daylight Time),600,5000,1852,Lowell,Middlesex,42.459085,-71.275566,Northeast,N/A,MA,42.632343,-71.303307,,3/22/2024
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,COMMENCE OPS,10/27/2020,COMPLETE,MR281517,"D2N2,LLC",Great Barrington,1230,Dnorman@calyxberkshire.com,732-546-7488,307 Main Street,,Great Barrington,MA,1230,POINT (-73.209889 42.396128),POINT (-73.362026 42.1940659),307 Main Street,,Great Barrington,MA,1230,83-0822497,MRN281517,Mon Dec 09 2019 15:20:21 GMT-0500 (Eastern Standard Time),Tue Aug 13 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Jan 17 2020 17:28:03 GMT-0500 (Eastern Standard Time),,,,,,,,,,Woman-Owned Business,,,Thu Sep 10 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Jun 01 2018 07:51:00 GMT-0400 (Eastern Daylight Time),Thu Oct 03 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 11:20:49 GMT-0500 (Eastern Standard Time),Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Tue Jan 21 2025 03:00:00 GMT-0500 (Eastern Standard Time),300,10000,1230,Great Barrington,Berkshire,42.396128,-73.209889,Western MA,N/A,MA,42.194066,-73.362027,,3/22/2024
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282585,"Health Circle, Inc.",Marshfield,2050,mwestort@healthcirclema.com,917-428-8461,21 Commerce Road,,Rockland,MA,2370,POINT (-70.818958 41.978877),POINT (-70.748508 42.102829),21 Commerce Rd,,Rockland,MA,2370,47-4634005,MRN282585,Thu Nov 10 2022 11:03:19 GMT-0500 (Eastern Standard Time),Thu Jun 06 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Mar 31 2023 10:44:43 GMT-0400 (Eastern Daylight Time),TRUE,no,,,,,APPROVED,RP201911,RP201911,Not a DBE,,,,Mon Apr 08 2019 09:28:41 GMT-0400 (Eastern Daylight Time),Mon Nov 21 2022 08:58:19 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 13:20:33 GMT-0500 (Eastern Standard Time),Fri Mar 31 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jun 29 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,10000,2050,Marshfield,Plymouth,41.978877,-70.818958,Southeast and Cape,N/A,MA,42.102829,-70.748508,,3/22/2024
APPROVED,Marijuana Courier,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,DO100142,"Trade Winds, LLC.",Wareham,2571,Jesse@traderoots.buzz,508-317-6082,6 Thatcher Ln,,Wareham,MA,2571,POINT (-70.818958 41.978877),,6 Thatcher Ln,,Wareham,MA,2571,85-1203811,DOA100142,Mon Mar 28 2022 10:36:02 GMT-0400 (Eastern Daylight Time),Thu Sep 09 2021 16:22:35 GMT-0400 (Eastern Daylight Time),,,,SE304850,,,,,,,Not a DBE,,,,Fri Jul 16 2021 11:33:06 GMT-0400 (Eastern Daylight Time),Fri Apr 08 2022 10:29:11 GMT-0400 (Eastern Daylight Time),Thu Jun 09 2022 13:01:02 GMT-0400 (Eastern Daylight Time),Thu Jun 09 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Jun 09 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,,2571,Wareham,Plymouth,41.978877,-70.818958,Southeast and Cape,,MA,,,SE304850,3/22/2024
APPROVED,Marijuana Delivery Operator,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,COMMENCE OPS,COMMENCE OPS,1/13/2023,COMPLETE,MD1260,"Zip Run, Inc.",Boston,2122,gabe@ziprun.com,617-960-6393,160 Orlando street,,Mattapan,MA,2126,POINT (-71.073493 42.334948),,160 Orlando street,,Mattapan,MA,2126,84-1868442,MDA1260,Mon Apr 25 2022 15:40:32 GMT-0400 (Eastern Daylight Time),Tue Jan 11 2022 11:55:57 GMT-0500 (Eastern Standard Time),,,,SE303983,,,,,,,Not a DBE,,,Thu Dec 08 2022 03:00:00 GMT-0500 (Eastern Standard Time),Mon Jul 12 2021 11:07:48 GMT-0400 (Eastern Daylight Time),Fri May 06 2022 09:46:03 GMT-0400 (Eastern Daylight Time),Thu Jun 09 2022 13:02:06 GMT-0400 (Eastern Daylight Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Jun 09 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,,2122,Boston,Suffolk,42.334948,-71.073493,Metro Boston,,MA,,,SE303983,3/22/2024
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,6/7/2021,COMPLETE,MR282350,"M3 Ventures, Inc.",Mashpee,2469,lianne@mm-ma.org,617-686-5185,9 Collins Avenue,,Plymouth,MA,2360,,POINT (-70.496190 41.6578500),9 Collins Avenue,,Plymouth,MA,2360,35-2472435,MRN282350,Tue Jan 07 2020 13:11:01 GMT-0500 (Eastern Standard Time),Wed Jul 10 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Wed Feb 12 2020 07:16:37 GMT-0500 (Eastern Standard Time),TRUE,,,,,,APPROVED,RP201874,RP201874,Not a DBE,,,Thu May 13 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Jan 29 2019 08:27:17 GMT-0500 (Eastern Standard Time),Wed Dec 11 2019 00:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 07 2020 09:21:11 GMT-0500 (Eastern Standard Time),Thu Feb 08 2024 03:00:00 GMT-0500 (Eastern Standard Time),Tue Feb 18 2025 03:00:00 GMT-0500 (Eastern Standard Time),300,10000,,,,,,,N/A,MA,41.65785,-70.496191,,3/22/2024
APPROVED,Third Party Marijuana Transporter,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,COMMENCE OPS,5/21/2021,COMPLETE,MT281556,"MMM Transport, Inc.",Northampton,1060,mmmtransportcompliance@gmail.com,908-451-4601,376 Easthampton Road,,Northampton,MA,1060,POINT (-72.62073 42.322256),POINT (-72.656591 42.2970249),376 Easthampton Road,,Northampton,MA,1060,85-1094466,MTN281556,Mon Sep 28 2020 18:47:38 GMT-0400 (Eastern Daylight Time),Wed Jul 22 2020 12:43:57 GMT-0400 (Eastern Daylight Time),Tue Dec 08 2020 11:34:36 GMT-0500 (Eastern Standard Time),,no,,,,,,,,Woman-Owned Business | Minority-Owned Business,,,Fri Apr 16 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Tue May 19 2020 09:10:55 GMT-0400 (Eastern Daylight Time),Thu Oct 01 2020 10:02:59 GMT-0400 (Eastern Daylight Time),Thu Nov 19 2020 16:21:31 GMT-0500 (Eastern Standard Time),Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Tue Jan 21 2025 03:00:00 GMT-0500 (Eastern Standard Time),1500,5000,1060,Northampton,Hampshire,42.322256,-72.62073,Western MA,N/A,MA,42.297025,-72.656591,,3/22/2024
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC282276,"Salty Farmers, LLC",Eastham,2651,info@saltyfarmers.com,508-367-6538,120 Holmes Street,,Eastham,MA,2651,POINT (-70.301811 41.698999),POINT (-69.982483 41.8533789),PO Box 726,,North Truro,MA,2652,82-1492906,MCN282276,Mon May 18 2020 20:25:33 GMT-0400 (Eastern Daylight Time),Mon Feb 10 2020 00:00:00 GMT-0500 (Eastern Standard Time),Tue Jul 14 2020 13:15:27 GMT-0400 (Eastern Daylight Time),,,,,,,,,,Not a DBE,Indoor,"Tier 01: up to 5,000 square feet",,Tue Jul 16 2019 16:55:26 GMT-0400 (Eastern Daylight Time),Tue May 26 2020 14:09:40 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 15:41:30 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Jul 14 2024 04:00:00 GMT-0400 (Eastern Daylight Time),200,1250,2651,North Eastham,Barnstable,41.698999,-70.301811,,N/A,MA,41.853379,-69.982483,,3/22/2024
APPROVED,Marijuana Cultivator,Expedited Review - Two or More,Expedited,Two or More,COMMENCE OPS,COMMENCE OPS,12/23/2022,COMPLETE,MC283549,MA Craft Cultivation LLC,Colrain,1340,matt@necraftcultivators.com,508-410-1547,108 West Leyden Road,,Colrain,MA,1340,POINT (-72.573941 42.587072),POINT (-72.670151 42.6779069),12 Robeson Street,,Jamaica Plain,MA,2130,86-1344254,MCN283549,Wed Dec 22 2021 13:45:00 GMT-0500 (Eastern Standard Time),Tue Sep 21 2021 15:42:21 GMT-0400 (Eastern Daylight Time),Fri Mar 18 2022 14:04:19 GMT-0400 (Eastern Daylight Time),,no,,,,,,,,"Lesbian, Gay, Bisexual, and Transgender Owned Business",Outdoor,"Tier 06: 40,001 to 50,000 sq. ft",Thu Aug 11 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Jul 09 2021 18:06:01 GMT-0400 (Eastern Daylight Time),Thu Dec 23 2021 14:31:52 GMT-0500 (Eastern Standard Time),Thu Mar 10 2022 13:52:27 GMT-0500 (Eastern Standard Time),Thu Feb 08 2024 03:00:00 GMT-0500 (Eastern Standard Time),Tue Mar 18 2025 04:00:00 GMT-0400 (Eastern Daylight Time),1500,12500,1340,Colrain,Franklin,42.587072,-72.573941,Western MA,N/A,MA,42.677907,-72.670151,,3/22/2024
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,Priority,MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC283506,"Pleasantrees, Inc.",Holyoke,1040,littleharborcanopy@gmail.com,203-491-0091,111 Mosher Street,,Holyoke,MA,1040,POINT (-72.571312 42.12756),POINT (-72.593647 42.2031139),195 Northampton Street,,Easthampton,MA,1027,81-4397799,MCN283506,Mon Jun 07 2021 16:40:46 GMT-0400 (Eastern Daylight Time),Tue Jun 08 2021 09:34:31 GMT-0400 (Eastern Daylight Time),,TRUE,no,,,,,APPROVED,RP201924,RP201924,Not a DBE,Indoor,"Tier 09: 70,001 to 80,000 sq. ft",,Tue May 04 2021 08:59:45 GMT-0400 (Eastern Daylight Time),Fri Jun 25 2021 14:31:24 GMT-0400 (Eastern Daylight Time),Thu Aug 12 2021 14:27:05 GMT-0400 (Eastern Daylight Time),Wed Sep 29 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Sep 29 2022 04:00:00 GMT-0400 (Eastern Daylight Time),2000,40000,1040,Holyoke,Hampden,42.12756,-72.571312,Western MA,N/A,MA,42.203114,-72.593647,,3/22/2024
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC281368,"Evergreen Strategies, LLC.",West Boylston,1583,anthony@evergreenstrategiesllc.net,617-997-6888,52 Whispering Way,,Stow,MA,1775,POINT (-71.840209 42.329642),POINT (-71.776613 42.3363549),52 Whispering Way,,Stow,MA,1775,82-5252215,MCN281368,Thu May 07 2020 21:28:09 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:20:29 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",,Wed May 02 2018 16:41:13 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2020 08:40:23 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:03:45 GMT-0400 (Eastern Daylight Time),Thu Jan 20 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sun Jan 22 2023 03:00:00 GMT-0500 (Eastern Standard Time),600,5000,1583,West Boylston,Worcester,42.329642,-71.840209,Central MA,N/A,MA,42.336355,-71.776614,,3/22/2024
REOPENED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,IN PROCESS,IN PROCESS,,INCOMPLETE,MP281458,"Late Spring, Inc. d/b/a Gage Cannabis Company",Ayer,1432,jhillier@centralavecare.org,978-423-1520,38 Littleton Rd,,Ayer,MA,1432,POINT (-71.275566 42.459085),,38 Littleton Rd,,Ayer,MA,1432,82-5274353,MPN281458,Fri Nov 09 2018 09:56:55 GMT-0500 (Eastern Standard Time),Thu Mar 21 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,TRUE,,,,,,APPROVED,RP201835,RP201835,Not a DBE,,,,Wed Aug 08 2018 12:29:56 GMT-0400 (Eastern Daylight Time),,,,,300,,1432,Ayer,Middlesex,42.459085,-71.275566,Central MA,,MA,,,,3/22/2024
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,COMMENCE OPS,9/2/2021,COMPLETE,MR283213,Z&T Inc,Douglas,1516,tsmatt84@gmail.com,401-623-6068,93 Davis Street,,Douglas,MA,1516,POINT (-71.840209 42.329642),POINT (-71.694698 42.0646660),39 Hawthorne Ave,,Cranston,RI,2910,84-3442664,MRN283213,Thu May 07 2020 13:36:04 GMT-0400 (Eastern Daylight Time),Thu Mar 19 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Feb 25 2021 09:26:10 GMT-0500 (Eastern Standard Time),,,,,,,,,,Minority-Owned Business,,,Thu Jul 15 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jan 01 2020 16:25:53 GMT-0500 (Eastern Standard Time),Thu May 21 2020 14:33:08 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2020 14:49:26 GMT-0400 (Eastern Daylight Time),Thu Mar 07 2024 03:00:00 GMT-0500 (Eastern Standard Time),Tue Mar 11 2025 04:00:00 GMT-0400 (Eastern Daylight Time),1500,10000,1516,Douglas,Worcester,42.329642,-71.840209,Central MA,N/A,MA,42.064666,-71.694698,,3/22/2024
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,8/31/2020,COMPLETE,MC281476,"Atlantic Medicinal Partners, Inc.",Fitchburg,1420,contact@ampma.org,781-884-7655,329 Washington Street,,Woburn,MA,1801,POINT (-71.840209 42.329642),POINT (-71.749307 42.5504049),329 Washington Street,,Woburn,MA,1801,82-0991316,MCN281476,Mon Aug 13 2018 13:35:05 GMT-0400 (Eastern Daylight Time),Fri Aug 03 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Dec 07 2018 14:46:57 GMT-0500 (Eastern Standard Time),TRUE,,,,,,APPROVED,RP201846,RP201846,Not a DBE,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",Thu Jun 04 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Wed May 23 2018 15:07:30 GMT-0400 (Eastern Daylight Time),Tue Aug 21 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Nov 20 2018 14:48:54 GMT-0500 (Eastern Standard Time),Thu Feb 08 2024 03:00:00 GMT-0500 (Eastern Standard Time),Tue Feb 11 2025 03:00:00 GMT-0500 (Eastern Standard Time),400,2500,1420,Fitchburg,Worcester,42.329642,-71.840209,Central MA,N/A,MA,42.550405,-71.749307,,3/22/2024
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC281844,TYCA Green,Clinton,1510,caroline.h.pierce@gmail.com,617-646-9489,470 Main St,,Clinton,MA,1510,POINT (-71.840209 42.329642),POINT (-71.690029 42.4164019),470 Main St,,Clinton,MA,1510,83-1534263,MCN281844,Fri Jan 03 2020 11:46:16 GMT-0500 (Eastern Standard Time),Fri Aug 09 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Feb 06 2020 10:59:33 GMT-0500 (Eastern Standard Time),,,,,,,,,,Not a DBE,Indoor,"Tier 01: up to 5,000 square feet",,Mon Dec 10 2018 15:22:41 GMT-0500 (Eastern Standard Time),Fri Nov 01 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 16 2020 15:44:49 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Mar 13 2024 04:00:00 GMT-0400 (Eastern Daylight Time),200,1250,1510,Clinton,Worcester,42.329642,-71.840209,Central MA,N/A,MA,42.416402,-71.69003,,3/22/2024
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC283845,Euphorium LLC,Holyoke,1040,ama39206@gmail.com,203-767-6061,15 Main St,,Holyoke,MA,1040,POINT (-72.571312 42.12756),POINT (-72.602430 42.2054809),15 Main St,,Holyoke,MA,1040,88-2335864,MCN283845,Wed May 10 2023 14:30:03 GMT-0400 (Eastern Daylight Time),Mon Feb 27 2023 09:31:18 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Not a DBE,Indoor,"Tier 01: up to 5,000 square feet",,Thu Feb 16 2023 14:16:02 GMT-0500 (Eastern Standard Time),Fri May 19 2023 10:47:04 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 11:39:30 GMT-0400 (Eastern Daylight Time),Thu Nov 02 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Nov 02 2024 04:00:00 GMT-0400 (Eastern Daylight Time),200,1250,1040,Holyoke,Hampden,42.12756,-72.571312,Western MA,15 Main St,MA,42.205481,-72.602431,,3/22/2024
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,6/16/2023,COMPLETE,MR282481,"The Haven Center, Inc.",Brewster,2631,chris.havencenter@gmail.com,508-360-9644,245 Route 6A,,Orleans,MA,2653,POINT (-70.301811 41.698999),POINT (-70.011501 41.775658),PO Box 2036,,Orleans,MA,2653,47-4353074,MRN282481,Tue May 07 2019 11:52:06 GMT-0400 (Eastern Daylight Time),Tue Mar 26 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Wed Jul 24 2019 12:25:15 GMT-0400 (Eastern Daylight Time),TRUE,,,,,,APPROVED,RP201922,RP201922,Not a DBE,,,Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Mar 11 2019 11:20:31 GMT-0400 (Eastern Daylight Time),Tue Mar 26 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 27 2019 16:28:18 GMT-0400 (Eastern Daylight Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Nov 13 2024 03:00:00 GMT-0500 (Eastern Standard Time),300,5000,2631,Brewster,Barnstable,41.698999,-70.301811,Southeast and Cape,N/A,MA,41.775658,-70.011502,,3/22/2024
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281802,Aspen Blue Cultures Inc.,Attleboro,2703,pjc3home@verizon.net,401-633-4984,40 Forest Street,,Attleboro,MA,2703,POINT (-71.102131 41.778329),POINT (-71.273973 41.9457900),72 Pine Street,,Providence,RI,2903,83-2407755,MPN281802,Fri May 15 2020 21:09:38 GMT-0400 (Eastern Daylight Time),Mon May 18 2020 09:54:07 GMT-0400 (Eastern Daylight Time),Fri Jan 22 2021 14:45:45 GMT-0500 (Eastern Standard Time),,,,,,,,,,Not a DBE,,,,Tue Nov 26 2019 12:00:52 GMT-0500 (Eastern Standard Time),Fri Jul 17 2020 10:12:21 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 12:29:43 GMT-0400 (Eastern Daylight Time),Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sat Dec 14 2024 03:00:00 GMT-0500 (Eastern Standard Time),1500,10000,2703,Attleboro,Bristol,41.778329,-71.102131,Southeast and Cape,N/A,MA,41.94579,-71.273974,,3/22/2024
REOPENED,Third Party Marijuana Transporter,General Applicant,General Applicant,General Applicant,IN PROCESS,IN PROCESS,,INCOMPLETE,MT281634,"American Hospitality Services, Inc",Springfield,1105,achagnon@americanhospitalityservices.com,413-626-8059,200 Taylor St,,Springfield,MA,1105,POINT (-72.571312 42.12756),,200 Taylor St,,Springfield,MA,1105,46-1520761,MTN281634,Tue Feb 01 2022 12:36:52 GMT-0500 (Eastern Standard Time),Mon Feb 14 2022 13:01:21 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Woman-Owned Business,,,,Wed Jan 27 2021 11:37:19 GMT-0500 (Eastern Standard Time),,,,,1500,,1105,Springfield,Hampden,42.12756,-72.571312,Western MA,,MA,,,,3/22/2024
APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,4/19/2019,COMPLETE,MP281381,"Garden Remedies, Inc.",Fitchburg,1420,thopper@gardenremedies.org,617-235-7212,307 Airport Road,,Fitchburg,MA,1420,POINT (-71.840209 42.329642),POINT (-71.769569 42.561681),307 Airport Road,,Fitchburg,MA,1420,46-3326321,MPN281381,Fri Nov 02 2018 14:53:21 GMT-0400 (Eastern Daylight Time),Mon Oct 01 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Mon Dec 17 2018 16:32:42 GMT-0500 (Eastern Standard Time),TRUE,,,,,,APPROVED,RP201820,RPA201820,Not a DBE,,,Thu Mar 07 2019 03:00:00 GMT-0500 (Eastern Standard Time),Tue Jun 05 2018 11:51:35 GMT-0400 (Eastern Daylight Time),Fri Nov 23 2018 00:00:00 GMT-0500 (Eastern Standard Time),Fri Dec 14 2018 11:55:50 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Jan 22 2024 03:00:00 GMT-0500 (Eastern Standard Time),300,5000,1420,Fitchburg,Worcester,42.329642,-71.840209,Central MA,N/A,MA,42.561681,-71.769569,,3/22/2024
