application_status,license_type,APPLICATION_CLASSIFICATION,APPLICATION_CLASSIFICATION-1,APPLICATION_CLASSIFICATION-2,APPROVED_LICENSE_TYPE,Approved_License_Stages,commence_operations_date,lic_status,license_number,business_name,establishment_city,establishment_zipcode,BUSINESS_EMAIL,BUSINESS_PHONE,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,EIN_TIN,APPLICATION_NUMBER,SUBMITTED_DATE,FIRST_COMPLIANCE_REVIEW_DATE,LIC_FEE_PAYMENT_SUBMITTED_DATE,PRIORITY,FEE_WAIVER_REQUEST,FEE_WAIVER_EE_OR_SE_NUMBER,EE_PRIORITY_STATUS,EE_PRIORITY_NUMBER_FROM_ACCOUNT,EE_PRIORITY_NUMBER_FROM_APPLICATION,RMD_PRIORITY_STATUS,RMD_PRIORITY_NUMBER_FROM_ACCOUNT,RMD_PRIORITY_NUMBER_FROM_APPLICATION,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,APPLICATION_CREATED_DATE,CNB_DEEMED_COMPLETE_DATE,APPLICATION_APPROVED_DATE,LIC_START_DATE,LIC_EXPIRATION_DATE,PMT_AMOUNT,LIC_FEE_AMOUNT,ZIP,Town,county,county_lat,county_long,Region,ESTABLISHMENT_ADDRESS_2,establishment_state,latitude,longitude,APPROVED_SE_NUMBER,CCCLastUpdated
APPROVED,Marijuana Product Manufacturer,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281749,Frozen 4 Corporation,Marshfield,2050,bvirga@frozen4llc.com,617-990-6653,618 Columbia Road,,Dorchester,MA,2125,POINT (-70.818958 41.978877),POINT (-70.758618 42.1062799),8 Bayridge Lane,,Duxbury,MA,2332,83-2341577,MPN281749,Thu Mar 12 2020 15:04:58 GMT-0400 (Eastern Daylight Time),Fri Feb 07 2020 00:00:00 GMT-0500 (Eastern Standard Time),Fri Jun 05 2020 14:03:34 GMT-0400 (Eastern Daylight Time),TRUE,,,,,EEA201955,,,,Not a DBE,,,,Wed Aug 21 2019 12:56:26 GMT-0400 (Eastern Daylight Time),Thu Mar 19 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:12:32 GMT-0400 (Eastern Daylight Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 19 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,5000,2050,Marshfield,Plymouth,41.978877,-70.818958,Southeast and Cape,N/A,MA,42.10628,-70.758619,,3/22/2024
APPROVED,Marijuana Product Manufacturer,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MP281910,"Holyoke Green Growers, LLC.",Holyoke,1040,holyokegreengrowers@gmail.com,413-883-9862,60 Jackson St.,,Holyoke,MA,1040,POINT (-72.571312 42.12756),POINT (-72.614537 42.1958600),275 sargent st,,holyoke,MA,1040,82-5257334,MPN281910,Mon Jan 24 2022 12:41:49 GMT-0500 (Eastern Standard Time),Tue Dec 15 2020 10:46:03 GMT-0500 (Eastern Standard Time),,TRUE,yes,EE202034,APPROVED,EE202034,EE202034,,,,Not a DBE,,,,Fri Jul 03 2020 08:24:28 GMT-0400 (Eastern Daylight Time),Fri Dec 03 2021 11:39:52 GMT-0500 (Eastern Standard Time),Mon Feb 14 2022 16:17:24 GMT-0500 (Eastern Standard Time),,,,,1040,Holyoke,Hampden,42.12756,-72.571312,Western MA,N/A,MA,42.19586,-72.614538,,3/22/2024
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,9/4/2020,COMPLETE,MR282730,"Apothca, Inc.",Arlington,2476,joseph@artcangroup.com,305-741-6540,99 Development Rd,,Fitchburg,MA,1420,POINT (-71.275566 42.459085),POINT (-71.184719 42.424408),99 Development Rd,,Fitchburg,MA,1420,81-4591516,MRN282730,Wed Dec 11 2019 11:44:57 GMT-0500 (Eastern Standard Time),Tue Jun 25 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Feb 07 2020 11:06:49 GMT-0500 (Eastern Standard Time),TRUE,,,,,,APPROVED,RP201880,RPA201880,Not a DBE,,,Thu Aug 06 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Wed May 22 2019 16:07:19 GMT-0400 (Eastern Daylight Time),Wed Dec 11 2019 00:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 07 2020 09:06:26 GMT-0500 (Eastern Standard Time),Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Feb 10 2025 03:00:00 GMT-0500 (Eastern Standard Time),300,10000,2476,Arlington,Middlesex,42.459085,-71.275566,Northeast,N/A,MA,42.424408,-71.184719,,3/22/2024
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC281910,"Natural Agricultural Products, LLC",Brockton,2302,gleonard@napbrockton.com,508-802-2315,4 Main St,Suite 215,Brockton,MA,2301,POINT (-70.818958 41.978877),POINT (-70.951723 42.1441700),4 Main St,Suite 215,Brockton,MA,2301,82-4298481,MCN281910,Tue Aug 11 2020 08:24:44 GMT-0400 (Eastern Daylight Time),Mon Mar 02 2020 00:00:00 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Not a DBE,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,Mon Jan 07 2019 10:05:49 GMT-0500 (Eastern Standard Time),Fri Jul 17 2020 08:50:01 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:19:43 GMT-0400 (Eastern Daylight Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 09 2024 03:00:00 GMT-0500 (Eastern Standard Time),400,2500,2302,Brockton,Plymouth,41.978877,-70.818958,Southeast and Cape,N/A,MA,42.14417,-70.951724,,3/22/2024
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MP282204,"Community Care Collective, Inc.",Littleton,1460,davidg@collective-cannabis.com,781-953-4452,537 Great Road,,Littleton,MA,1460,POINT (-71.275566 42.459085),POINT (-71.484747 42.5572909),PO Box 1530,,Littleton,MA,1460,83-2714413,MPN282204,Wed Aug 17 2022 09:26:33 GMT-0400 (Eastern Daylight Time),Fri Jun 10 2022 16:02:16 GMT-0400 (Eastern Daylight Time),,,no,,,,,,,,Not a DBE,,,,Fri May 20 2022 12:31:48 GMT-0400 (Eastern Daylight Time),Fri Aug 19 2022 09:37:19 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 16:01:26 GMT-0400 (Eastern Daylight Time),,,1500,,1460,Littleton,Middlesex,42.459085,-71.275566,Central MA,N/A,MA,42.557291,-71.484748,,3/22/2024
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,3/9/2020,COMPLETE,MC281488,"MassGrow, LLC",Athol,1331,info@massgrowllc.com,617-721-5844,125 Cambridgepark Drive,#301,Cambridge,MA,2140,POINT (-71.840209 42.329642),POINT (-72.222183 42.5963920),125 Cambridgepark Drive,#301,Cambridge,MA,2140,82-5308871,MCN281488,Fri May 17 2019 16:49:27 GMT-0400 (Eastern Daylight Time),Fri Sep 14 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Jun 11 2019 11:36:26 GMT-0400 (Eastern Daylight Time),,,,,,,,,,Not a DBE,Indoor,"Tier 11: 90,001 to 100,000 sq. ft",Thu Nov 07 2019 03:00:00 GMT-0500 (Eastern Standard Time),Sun May 27 2018 19:55:40 GMT-0400 (Eastern Daylight Time),Wed Jan 30 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu May 30 2019 13:55:11 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Sep 18 2024 04:00:00 GMT-0400 (Eastern Daylight Time),600,25000,1331,Athol,Worcester,42.329642,-71.840209,Western MA,N/A,MA,42.596392,-72.222183,,3/22/2024
APPROVED,Marijuana Product Manufacturer,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MP281886,Spencer House LLC,Chester,1011,chefheathera@gmail.com,413-212-2325,1 Bay State Dr,18 Bay State Dr,Chester,MA,1011,POINT (-72.571312 42.12756),POINT (-72.972564 42.2762510),215 Johnson Hill Rd,,Washington,MA,1223,35-2570314,MPN281886,Tue Aug 11 2020 12:48:04 GMT-0400 (Eastern Daylight Time),Tue Jul 07 2020 11:00:33 GMT-0400 (Eastern Daylight Time),,,no,,,,,,,,Woman-Owned Business,,,,Thu May 07 2020 13:45:38 GMT-0400 (Eastern Daylight Time),Thu Aug 13 2020 12:12:17 GMT-0400 (Eastern Daylight Time),Thu Nov 19 2020 16:24:58 GMT-0500 (Eastern Standard Time),,,1500,3125,1011,Chester,Hampden,42.12756,-72.571312,Western MA,18 Bay State Dr,MA,42.276251,-72.972564,,3/22/2024
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,8/12/2021,COMPLETE,MC281949,"Berkshire Welco, LLC",Sheffield,1257,michael@findthepass.com,917-750-5432,264 Main St.,3rd Floor,Great Barrington,MA,1230,POINT (-73.209889 42.396128),POINT (-73.344911 42.0850349),264 Main St.,3rd Floor,Great Barringtin,MA,1230,82-4943268,MCN281949,Tue Dec 03 2019 13:18:40 GMT-0500 (Eastern Standard Time),Thu Sep 12 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Wed Jan 15 2020 20:44:34 GMT-0500 (Eastern Standard Time),,,,,,,,,,Not a DBE,Outdoor,"Tier 08: 60,001 to 70,000 sq. ft",Thu Nov 19 2020 03:00:00 GMT-0500 (Eastern Standard Time),Mon Jan 28 2019 16:07:33 GMT-0500 (Eastern Standard Time),Fri Nov 01 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 11:22:40 GMT-0500 (Eastern Standard Time),Thu Jan 11 2024 03:00:00 GMT-0500 (Eastern Standard Time),Tue Feb 04 2025 03:00:00 GMT-0500 (Eastern Standard Time),300,17500,1257,Sheffield,Berkshire,42.396128,-73.209889,Western MA,N/A,MA,42.085035,-73.344912,,3/22/2024
APPROVED,Independent Testing Laboratory,Expedited Review - License Type,Expedited,License Type,COMMENCE OPS,COMMENCE OPS,8/5/2021,COMPLETE,IL281279,"ProVerde Laboratories, Inc.",Milford,1757,Chris.Hudalla@ProVerdeLabs.com,617-221-3356,420 Fortune Blvd.,,Milford,MA,1757,POINT (-71.840209 42.329642),POINT (-71.504390 42.161524),420 Fortune Blvd.,,Milford,MA,1757,46-1857722,ILN281279,Mon Jul 06 2020 15:20:05 GMT-0400 (Eastern Daylight Time),Tue Sep 10 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,,no,,,,,,,,Not a DBE,,,Thu Jul 15 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Fri May 25 2018 10:06:49 GMT-0400 (Eastern Daylight Time),Fri Jul 10 2020 09:10:26 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 14:43:19 GMT-0400 (Eastern Daylight Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Nov 20 2024 03:00:00 GMT-0500 (Eastern Standard Time),300,10000,1757,Milford,Worcester,42.329642,-71.840209,Central MA,N/A,MA,42.161524,-71.504391,,3/22/2024
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC281512,West County Collective,Pittsfield,1201,westcountycollective@protonmail.com,707-742-9994,149 L St #1,,Boston,MA,2127,POINT (-73.209889 42.396128),POINT (-73.319738 42.4296859),149 L St #1,,Boston,MA,2127,83-0931176,MCN281512,Fri Jan 03 2020 11:16:50 GMT-0500 (Eastern Standard Time),Mon Mar 25 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Jan 17 2020 08:55:47 GMT-0500 (Eastern Standard Time),,,,,,,,,,Not a DBE,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,Sat Jun 02 2018 11:14:09 GMT-0400 (Eastern Daylight Time),Fri Nov 01 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 16 2020 15:46:31 GMT-0500 (Eastern Standard Time),Thu Feb 08 2024 03:00:00 GMT-0500 (Eastern Standard Time),Wed Feb 12 2025 03:00:00 GMT-0500 (Eastern Standard Time),400,2500,1201,Pittsfield,Berkshire,42.396128,-73.209889,Western MA,N/A,MA,42.429686,-73.319739,,3/22/2024
APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,9/30/2020,COMPLETE,MP281657,"HVV Massachusetts, Inc",Gloucester,1930,Michael@happyvalley.org,843-819-0866,38 Great Republic Drive,,Gloucester,MA,1930,POINT (-70.970827 42.635475),POINT (-70.645381 42.6285450),39 Country Club Way,,Ipswich,MA,1938,82-4995668,MPN281657,Fri May 24 2019 17:10:48 GMT-0400 (Eastern Daylight Time),Mon May 06 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Wed Sep 25 2019 16:05:53 GMT-0400 (Eastern Daylight Time),TRUE,,,,,,,,RP201813,Not a DBE,,,Thu Apr 09 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Apr 30 2019 18:04:40 GMT-0400 (Eastern Daylight Time),Fri Jun 07 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Sep 13 2019 11:36:23 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Oct 01 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,5000,1930,Gloucester,Essex,42.635475,-70.970827,Northeast,N/A,MA,42.628545,-70.645381,,3/22/2024
APPROVED,Marijuana Retailer,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR283413,"Lovewell Provisions, LLC",Hubbardston,1452,cccapplication@papercranecannabis.com,617-530-0357,56 Gardner rd.,Suite A,Hubbardston,MA,1452,POINT (-71.840209 42.329642),POINT (-72.011972 42.4901899),2 Pine St,,Bedford,MA,1730,85-0630551,MRN283413,Mon Dec 14 2020 23:29:48 GMT-0500 (Eastern Standard Time),Mon Jul 13 2020 16:31:15 GMT-0400 (Eastern Daylight Time),,,yes,SE303555,,,,,,,Not a DBE,,,,Wed Apr 01 2020 01:56:16 GMT-0400 (Eastern Daylight Time),Thu Dec 17 2020 12:11:28 GMT-0500 (Eastern Standard Time),Thu Mar 11 2021 13:58:47 GMT-0500 (Eastern Standard Time),,,,,1452,Hubbardston,Worcester,42.329642,-71.840209,Central MA,Suite A,MA,42.49019,-72.011972,SE303555,3/22/2024
APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,Priority,MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281753,"Resinate, Inc.",Douglas,1516,pdecaro@iresinate.com,508-864-5180,120 Gilboa Street,,Douglas,MA,1516,POINT (-71.840209 42.329642),POINT (-71.700280 42.0840409),120 Gilboa Street,,Douglas,MA,1516,47-4392516,MPN281753,Tue Jan 07 2020 17:39:05 GMT-0500 (Eastern Standard Time),Thu Sep 26 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Feb 20 2020 09:30:45 GMT-0500 (Eastern Standard Time),TRUE,,,,,,APPROVED,RP201945,RP201945,Not a DBE,,,,Mon Sep 02 2019 20:22:35 GMT-0400 (Eastern Daylight Time),Wed Dec 11 2019 00:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 07 2020 09:26:00 GMT-0500 (Eastern Standard Time),Thu Mar 11 2021 03:00:00 GMT-0500 (Eastern Standard Time),Sun Mar 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),300,10000,1516,Douglas,Worcester,42.329642,-71.840209,Central MA,N/A,MA,42.084041,-71.70028,,3/22/2024
APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,Priority,MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281517,"Beacon Compassion, Inc",Attleboro,2703,rina.cametti@gmail.com,508-735-8682,900 Washington Street,Ste A,Norwood,MA,2062,POINT (-71.102131 41.778329),POINT (-71.319581 41.9199569),900 Washington Street,Ste A,Norwood,MA,2062,83-2057586,MPN281517,Wed Nov 28 2018 13:48:41 GMT-0500 (Eastern Standard Time),Tue Nov 06 2018 00:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 25 2019 10:18:20 GMT-0400 (Eastern Daylight Time),TRUE,,,,,,APPROVED,RP201902,RPA201902,Not a DBE,,,,Thu Oct 18 2018 15:32:59 GMT-0400 (Eastern Daylight Time),Mon Dec 10 2018 00:00:00 GMT-0500 (Eastern Standard Time),Thu Feb 21 2019 16:07:37 GMT-0500 (Eastern Standard Time),Thu Mar 07 2024 03:00:00 GMT-0500 (Eastern Standard Time),Sat Apr 26 2025 04:00:00 GMT-0400 (Eastern Daylight Time),300,5000,2703,Attleboro,Bristol,41.778329,-71.102131,Southeast and Cape,N/A,MA,41.919957,-71.319582,,3/22/2024
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,6/29/2020,COMPLETE,MP281464,"Solar Therapeutics, Inc.",Somerset,2725,edward@solarthera.com,603-498-6326,1400 Brayton Point Rd,,Somerset,MA,2725,POINT (-71.102131 41.778329),POINT (-71.172910 41.7290490),1400 Brayton Point Rd,,Somerset,MA,2725,82-3644660,MPN281464,Wed Apr 17 2019 13:21:09 GMT-0400 (Eastern Daylight Time),Mon Nov 19 2018 00:00:00 GMT-0500 (Eastern Standard Time),Tue Jul 16 2019 14:37:34 GMT-0400 (Eastern Daylight Time),,,,,,,,,,Not a DBE,,,Thu Feb 06 2020 03:00:00 GMT-0500 (Eastern Standard Time),Mon Aug 20 2018 18:54:02 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu May 30 2019 14:01:56 GMT-0400 (Eastern Daylight Time),Thu Oct 12 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Oct 16 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,5000,2725,Somerset,Bristol,41.778329,-71.102131,Southeast and Cape,N/A,MA,41.729049,-71.17291,,3/22/2024
APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,Priority,MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281559,"Just Healthy, LLC",Northampton,1062,neil@justhealthy.org,518-369-0542,56 Colborne Road,,Boston,MA,2135,POINT (-72.62073 42.322256),POINT (-72.711689 42.306196),6 Turnberry Lane,,Loudonville,NY,12211,82-5031284,MPN281559,Fri Oct 25 2019 15:37:49 GMT-0400 (Eastern Daylight Time),Thu Jan 24 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu Dec 05 2019 11:35:17 GMT-0500 (Eastern Standard Time),TRUE,,,,,,APPROVED,RP201898,RPA201898,Not a DBE,,,,Thu Dec 20 2018 16:10:56 GMT-0500 (Eastern Standard Time),Thu Sep 12 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 07 2019 13:42:51 GMT-0500 (Eastern Standard Time),Thu Nov 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 03:00:00 GMT-0500 (Eastern Standard Time),300,10000,1062,Florence,Hampshire,42.322256,-72.62073,,N/A,MA,42.306196,-72.711689,,3/22/2024
REOPENED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,IN PROCESS,IN PROCESS,,INCOMPLETE,MC283842,"Natural Bliss, LLC",Uxbridge,1569,barrydes@gmail.com,617-877-3833,400 West Street,,Uxbridge,MA,1569,POINT (-71.840209 42.329642),,400 West Street,,Uxbridge,MA,1569,35-2781694,MCN283842,Fri Sep 29 2023 18:28:35 GMT-0400 (Eastern Daylight Time),Wed Apr 05 2023 11:51:03 GMT-0400 (Eastern Daylight Time),,,no,,,,,,,,Not a DBE,Indoor,"Tier 01: up to 5,000 square feet",,Tue Feb 07 2023 21:00:14 GMT-0500 (Eastern Standard Time),,,,,200,,1569,Uxbridge,Worcester,42.329642,-71.840209,Central MA,,MA,,,,3/22/2024
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281766,Hennep Cultivation LLC,Franklin,2038,akoudijs@hennep.com,914-483-9167,160 Grove Street,,Franklin,MA,2038,POINT (-71.15444 42.199156),POINT (-71.421702 42.0700069),1330 Boylston Street,Unit 202,Boston,MA,2215,83-4199895,MPN281766,Tue Mar 24 2020 14:18:03 GMT-0400 (Eastern Daylight Time),Fri Feb 21 2020 00:00:00 GMT-0500 (Eastern Standard Time),Wed Jun 10 2020 14:25:59 GMT-0400 (Eastern Daylight Time),,,,,,,,,,Not a DBE,,,,Fri Sep 27 2019 14:40:15 GMT-0400 (Eastern Daylight Time),Fri Mar 27 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:16:59 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Aug 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,10000,2038,Franklin,Norfolk,42.199156,-71.15444,Central MA,N/A,MA,42.070007,-71.421703,,3/22/2024
APPROVED,Marijuana Delivery Operator,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MD1263,"GreenGrab, Inc.",Holyoke,1040,o.breton@greengrab.biz,781-491-4047,620 Beaulieu Street,,Holyoke,MA,1040,POINT (-72.571312 42.12756),,172 Birchland Ave,,Springfield,MA,1119,84-2641313,MDA1263,Thu Sep 02 2021 12:01:17 GMT-0400 (Eastern Daylight Time),Wed Sep 01 2021 09:41:38 GMT-0400 (Eastern Daylight Time),,,,SE304954,,,,,,,Not a DBE,,,,Mon Jul 12 2021 12:44:45 GMT-0400 (Eastern Daylight Time),Fri Sep 03 2021 10:21:09 GMT-0400 (Eastern Daylight Time),Thu Oct 14 2021 13:09:39 GMT-0400 (Eastern Daylight Time),Thu Sep 15 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Oct 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,,1040,Holyoke,Hampden,42.12756,-72.571312,Western MA,,MA,,,SE304954,3/22/2024
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,2/22/2022,COMPLETE,MR281863,Just Healthy LLC,Northampton,1060,Neil@justhealthy.org,518-369-0542,58 Pleasant Street,,Northampton,MA,1060,POINT (-72.62073 42.322256),POINT (-72.628559 42.3190540),202 State Street,,Northampton,MA,1060,82-5031284,MRN281863,Wed Sep 04 2019 14:27:00 GMT-0400 (Eastern Daylight Time),Mon Jan 14 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu Dec 05 2019 11:34:24 GMT-0500 (Eastern Standard Time),TRUE,,,,,,APPROVED,RP201898,RPA201898,Not a DBE,,,Thu Jan 20 2022 03:00:00 GMT-0500 (Eastern Standard Time),Wed Sep 05 2018 10:59:57 GMT-0400 (Eastern Daylight Time),Thu Sep 12 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 07 2019 13:43:36 GMT-0500 (Eastern Standard Time),Thu Nov 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 03:00:00 GMT-0500 (Eastern Standard Time),300,10000,1060,Northampton,Hampshire,42.322256,-72.62073,Western MA,N/A,MA,42.319054,-72.62856,,3/22/2024
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,2/22/2022,COMPLETE,MR281689,"LDE Holdings, LLC.",Wareham,2571,jesse@traderoots.buzz,508-317-6082,74 Snows Pond Rd,,Rochester,MA,2770,POINT (-70.818958 41.978877),POINT (-70.737538 41.780293),74 Snows Pond Rd,,Rochester,MA,2770,30-1147888,MRN281689,Tue Nov 27 2018 19:09:15 GMT-0500 (Eastern Standard Time),Fri Sep 14 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Feb 07 2019 16:40:50 GMT-0500 (Eastern Standard Time),,,,,,,,,,Not a DBE,,,Thu Jan 20 2022 03:00:00 GMT-0500 (Eastern Standard Time),Fri Jul 06 2018 22:04:48 GMT-0400 (Eastern Daylight Time),Fri Nov 30 2018 00:00:00 GMT-0500 (Eastern Standard Time),Thu Jan 24 2019 15:58:17 GMT-0500 (Eastern Standard Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Jun 11 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,5000,2571,Wareham,Plymouth,41.978877,-70.818958,Southeast and Cape,N/A,MA,41.780293,-70.737538,SE304850,3/22/2024
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281646,RC Cultivation LLC,Worcester,1606,sam@red-cardinal.net,203-639-5153,30 Pullman Street,,Worcester,MA,1606,POINT (-71.840209 42.329642),POINT (-71.796901 42.3217939),200 Pratt Street,,Meriden,CT,6450,83-1656175,MPN281646,Tue Nov 26 2019 14:28:21 GMT-0500 (Eastern Standard Time),Tue Nov 05 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 12 2020 15:39:23 GMT-0400 (Eastern Daylight Time),,,,,,,,,,Not a DBE,,,,Thu Apr 11 2019 15:28:00 GMT-0400 (Eastern Daylight Time),Tue Dec 31 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 05 2020 12:23:42 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sat May 11 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,10000,1606,Worcester,Worcester,42.329642,-71.840209,Central MA,N/A,MA,42.321794,-71.796901,,3/22/2024
APPROVED,Marijuana Cultivator,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC283086,MAIA ADVANCED ORGANICS INC,Clinton,1510,howard@thehubcraft.com,310-437-9985,1R & 3R GREEN STREET,,CLINTON,MA,1510,POINT (-71.840209 42.329642),POINT (-71.681399 42.4107350),200 SPECTRUM CENTER DR SUITE 300,,IRVINE,CA,92618,85-2339501,MCN283086,Wed Jun 02 2021 14:44:20 GMT-0400 (Eastern Daylight Time),Wed Apr 14 2021 09:10:29 GMT-0400 (Eastern Daylight Time),,,no,,,,,,,,Minority-Owned Business,Indoor,"Tier 05: 30,001 to 40,000 sq. ft",,Mon Sep 28 2020 12:34:59 GMT-0400 (Eastern Daylight Time),Fri Jul 02 2021 10:01:15 GMT-0400 (Eastern Daylight Time),Fri Sep 17 2021 12:29:53 GMT-0400 (Eastern Daylight Time),Mon Dec 27 2021 03:00:00 GMT-0500 (Eastern Standard Time),Tue Dec 27 2022 03:00:00 GMT-0500 (Eastern Standard Time),2000,22500,1510,Clinton,Worcester,42.329642,-71.840209,Central MA,N/A,MA,42.410735,-71.6814,,3/22/2024
